Wedge,Timestamp,RFID,Mouse
30,8/18/21 20:47,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:46,48 48 48 49 51 48 51 55 50,117
70,8/18/21 20:43,48 48 48 49 51 48 50 53 54,277
70,8/18/21 20:43,48 48 48 49 51 48 50 53 54,277
70,8/18/21 20:43,48 48 48 49 51 48 50 53 54,277
30,8/18/21 20:40,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:39,48 48 48 48 55 50 56 57 55,103
30,8/18/21 20:39,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:39,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:39,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:38,48 48 48 49 51 48 51 55 50,117
70,8/18/21 20:38,48 48 48 49 51 48 50 54 49,297
70,8/18/21 20:38,48 48 48 49 51 48 50 54 49,297
30,8/18/21 20:37,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:37,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:36,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:35,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:34,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:34,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:34,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:34,48 48 48 49 51 48 51 55 50,117
70,8/18/21 20:34,48 48 48 49 51 48 50 53 54,277
30,8/18/21 20:32,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:31,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:31,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:30,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:29,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:29,48 48 48 48 55 50 56 57 55,103
30,8/18/21 20:26,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:26,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:21,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:21,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:19,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:18,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:15,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:15,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:11,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:11,48 48 48 49 51 48 51 55 50,117
70,8/18/21 20:11,48 48 48 49 51 48 51 57 50,298
30,8/18/21 20:05,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:05,48 48 48 49 51 48 51 55 50,117
30,8/18/21 20:05,48 48 48 49 51 48 51 55 50,117
70,8/18/21 20:02,48 48 48 49 51 48 51 57 50,298
30,8/18/21 19:53,48 48 48 49 51 48 51 55 50,117
30,8/18/21 19:52,48 48 48 49 51 48 51 55 50,117
3,8/18/21 16:30,48 48 48 48 55 50 56 56 48,311
3,8/18/21 16:29,48 48 48 48 55 50 56 56 48,311
3,8/18/21 9:02,48 48 48 48 55 50 56 56 48,311
3,8/18/21 8:12,48 48 48 48 55 50 56 56 48,311
3,8/18/21 7:48,48 48 48 48 55 50 56 56 48,311
70,8/18/21 7:48,48 48 48 49 51 48 51 57 50,298
6,8/18/21 7:40,48 48 48 48 55 50 56 56 48,311
70,8/18/21 7:32,48 48 48 49 51 48 51 57 50,298
5,8/18/21 7:17,48 48 48 48 55 50 56 56 48,311
3,8/18/21 7:14,48 48 48 48 55 50 56 56 48,311
70,8/18/21 6:59,48 48 48 49 51 48 50 54 49,297
70,8/18/21 6:55,48 48 48 49 51 48 50 54 49,297
70,8/18/21 6:54,48 48 48 49 51 48 50 50 57,300
70,8/18/21 6:49,48 48 48 49 51 48 50 54 49,297
71,8/18/21 6:44,48 48 48 48 55 50 56 56 48,311
70,8/18/21 6:38,48 48 48 49 51 48 51 49 57,282
70,8/18/21 6:37,48 48 48 49 51 48 51 54 54,294
70,8/18/21 6:36,48 48 48 49 51 48 50 50 57,300
70,8/18/21 6:31,48 48 48 49 51 48 51 57 50,298
70,8/18/21 6:24,48 48 48 49 51 48 51 49 57,282
70,8/18/21 6:20,48 48 48 49 51 48 51 57 50,298
70,8/18/21 6:17,48 48 48 49 51 48 50 50 48,275
70,8/18/21 6:12,48 48 48 49 51 48 50 53 54,277
70,8/18/21 6:10,48 48 48 49 51 48 51 54 54,294
70,8/18/21 6:06,48 48 48 49 51 48 50 53 54,277
70,8/18/21 6:04,48 48 48 49 51 48 51 52 49,280
70,8/18/21 5:59,48 48 48 49 51 48 50 50 48,275
70,8/18/21 5:52,48 48 48 49 51 48 50 54 49,297
70,8/18/21 5:51,48 48 48 49 51 48 51 51 57,292
70,8/18/21 5:42,48 48 48 49 51 48 50 54 49,297
70,8/18/21 5:38,48 48 48 49 51 48 51 49 55,273
70,8/18/21 5:36,48 48 48 49 51 48 50 51 55,287
70,8/18/21 5:32,48 48 48 49 51 48 51 57 50,298
70,8/18/21 5:30,48 48 48 49 51 48 50 57 48,274
70,8/18/21 5:29,48 48 48 49 51 48 51 52 49,280
70,8/18/21 5:29,48 48 48 49 51 48 51 52 49,280
70,8/18/21 5:28,48 48 48 49 51 48 50 57 50,291
70,8/18/21 5:28,48 48 48 49 51 48 51 49 55,273
70,8/18/21 5:27,48 48 48 49 51 48 50 53 54,277
70,8/18/21 5:25,48 48 48 49 51 48 50 51 55,287
70,8/18/21 5:23,48 48 48 49 51 48 50 53 54,277
70,8/18/21 5:20,48 48 48 49 51 48 51 50 56,289
70,8/18/21 5:20,48 48 48 49 51 48 51 57 50,298
70,8/18/21 5:20,48 48 48 49 51 48 50 57 48,274
12,8/18/21 5:19,48 48 48 49 51 48 50 53 54,277
70,8/18/21 5:19,48 48 48 49 51 48 51 51 57,292
12,8/18/21 5:12,48 48 48 49 51 48 50 54 49,297
70,8/18/21 5:10,48 48 48 49 51 48 51 49 57,282
70,8/18/21 5:10,48 48 48 49 51 48 51 50 56,289
70,8/18/21 5:09,48 48 48 49 51 48 50 54 49,297
70,8/18/21 5:09,48 48 48 49 51 48 50 54 49,297
30,8/18/21 5:09,48 48 48 49 51 48 51 55 50,117
70,8/18/21 5:08,48 48 48 49 51 48 50 57 50,291
70,8/18/21 5:05,48 48 48 49 51 48 50 50 57,300
70,8/18/21 5:04,48 48 48 49 51 48 50 53 54,277
70,8/18/21 5:04,48 48 48 49 51 48 50 54 49,297
70,8/18/21 5:04,48 48 48 49 51 48 50 53 50,283
30,8/18/21 4:57,48 48 48 49 51 48 51 55 50,117
70,8/18/21 4:56,48 48 48 49 51 48 51 49 57,282
70,8/18/21 4:53,48 48 48 49 51 48 51 57 50,298
12,8/18/21 4:52,48 48 48 49 51 48 50 53 54,277
70,8/18/21 4:51,48 48 48 49 51 48 50 51 55,287
12,8/18/21 4:51,48 48 48 49 51 48 51 50 56,289
70,8/18/21 4:45,48 48 48 49 51 48 50 53 50,283
70,8/18/21 4:44,48 48 48 49 51 48 50 54 49,297
14,8/18/21 4:42,48 48 48 49 51 48 51 50 56,289
70,8/18/21 4:42,48 48 48 49 51 48 51 57 50,298
70,8/18/21 4:42,48 48 48 49 51 48 50 50 57,300
70,8/18/21 4:41,48 48 48 49 51 48 50 54 49,297
70,8/18/21 4:41,48 48 48 49 51 48 50 53 51,284
70,8/18/21 4:40,48 48 48 49 51 48 50 51 55,287
70,8/18/21 4:40,48 48 48 49 51 48 50 53 54,277
70,8/18/21 4:38,48 48 48 49 51 48 51 54 54,294
70,8/18/21 4:37,48 48 48 49 51 48 51 57 50,298
70,8/18/21 4:37,48 48 48 49 51 48 51 57 50,298
70,8/18/21 4:36,48 48 48 49 51 48 50 57 48,274
70,8/18/21 4:35,48 48 48 49 51 48 51 49 55,273
70,8/18/21 4:35,48 48 48 49 51 48 50 53 54,277
30,8/18/21 4:31,48 48 48 48 55 50 56 57 55,103
30,8/18/21 4:30,48 48 48 48 55 50 56 57 55,103
30,8/18/21 4:30,48 48 48 48 55 50 56 57 55,103
14,8/18/21 4:27,48 48 48 49 51 48 51 57 50,298
70,8/18/21 4:25,48 48 48 49 51 48 51 50 56,289
70,8/18/21 4:25,48 48 48 49 51 48 50 50 48,275
12,8/18/21 4:25,48 48 48 49 51 48 50 54 49,297
70,8/18/21 4:23,48 48 48 49 51 48 50 57 48,274
70,8/18/21 4:21,48 48 48 49 51 48 51 57 50,298
70,8/18/21 4:19,48 48 48 49 51 48 51 49 55,273
70,8/18/21 4:18,48 48 48 49 51 48 51 54 54,294
30,8/18/21 4:18,48 48 48 49 51 48 51 55 50,117
30,8/18/21 4:18,48 48 48 49 51 48 51 55 50,117
30,8/18/21 4:16,48 48 48 49 51 48 51 55 50,117
70,8/18/21 4:16,48 48 48 49 51 48 51 57 50,298
70,8/18/21 4:14,48 48 48 49 51 48 51 50 56,289
70,8/18/21 4:13,48 48 48 49 51 48 50 53 54,277
70,8/18/21 4:13,48 48 48 49 51 48 50 53 54,277
70,8/18/21 4:11,48 48 48 49 51 48 50 53 51,284
12,8/18/21 4:09,48 48 48 49 51 48 51 57 50,298
30,8/18/21 4:06,48 48 48 49 51 48 51 55 50,117
70,8/18/21 4:03,48 48 48 49 51 48 50 50 48,275
70,8/18/21 3:57,48 48 48 49 51 48 50 53 54,277
30,8/18/21 3:55,48 48 48 49 51 48 51 55 50,117
70,8/18/21 3:53,48 48 48 49 51 48 50 51 55,287
30,8/18/21 3:52,48 48 48 49 51 48 51 55 50,117
70,8/18/21 3:52,48 48 48 49 51 48 50 53 54,277
70,8/18/21 3:52,48 48 48 49 51 48 50 54 49,297
14,8/18/21 3:48,48 48 48 49 51 48 51 49 55,273
14,8/18/21 3:47,48 48 48 49 51 48 51 49 55,273
70,8/18/21 3:47,48 48 48 49 51 48 51 51 57,292
70,8/18/21 3:46,48 48 48 49 51 48 51 49 57,282
70,8/18/21 3:45,48 48 48 49 51 48 50 51 55,287
30,8/18/21 3:43,48 48 48 48 55 50 56 57 55,103
30,8/18/21 3:42,48 48 48 48 55 50 56 57 55,103
30,8/18/21 3:40,48 48 48 48 55 50 56 57 55,103
30,8/18/21 3:40,48 48 48 48 55 50 56 57 55,103
30,8/18/21 3:38,48 48 48 48 55 50 56 57 55,103
12,8/18/21 3:37,48 48 48 49 51 48 50 53 54,277
70,8/18/21 3:31,48 48 48 49 51 48 51 49 57,282
70,8/18/21 3:29,48 48 48 49 51 48 50 53 54,277
70,8/18/21 3:28,48 48 48 49 51 48 50 50 57,300
70,8/18/21 3:23,48 48 48 49 51 48 51 51 57,292
70,8/18/21 3:22,48 48 48 49 51 48 50 53 50,283
70,8/18/21 3:22,48 48 48 49 51 48 50 53 54,277
70,8/18/21 3:20,48 48 48 49 51 48 50 53 50,283
70,8/18/21 3:20,48 48 48 49 51 48 50 53 50,283
14,8/18/21 3:19,48 48 48 49 51 48 50 54 49,297
70,8/18/21 3:19,48 48 48 49 51 48 51 50 56,289
70,8/18/21 3:18,48 48 48 49 51 48 51 52 49,280
70,8/18/21 3:11,48 48 48 49 51 48 50 50 48,275
70,8/18/21 3:10,48 48 48 49 51 48 50 50 57,300
14,8/18/21 3:07,48 48 48 49 51 48 50 53 54,277
70,8/18/21 3:07,48 48 48 49 51 48 51 50 56,289
70,8/18/21 3:07,48 48 48 49 51 48 50 57 50,291
14,8/18/21 3:07,48 48 48 49 51 48 50 53 54,277
70,8/18/21 3:03,48 48 48 49 51 48 51 49 55,273
70,8/18/21 2:58,48 48 48 49 51 48 50 53 54,277
70,8/18/21 2:57,48 48 48 49 51 48 50 57 48,274
70,8/18/21 2:52,48 48 48 49 51 48 50 53 54,277
70,8/18/21 2:50,48 48 48 49 51 48 50 51 55,287
70,8/18/21 2:49,48 48 48 49 51 48 51 57 50,298
30,8/18/21 2:49,48 48 48 49 51 48 51 55 50,117
30,8/18/21 2:49,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:47,48 48 48 49 51 48 50 57 50,291
70,8/18/21 2:46,48 48 48 49 51 48 50 53 50,283
70,8/18/21 2:46,48 48 48 49 51 48 51 57 50,298
70,8/18/21 2:45,48 48 48 49 51 48 50 50 48,275
70,8/18/21 2:44,48 48 48 49 51 48 50 57 48,274
30,8/18/21 2:43,48 48 48 49 51 48 51 55 50,117
30,8/18/21 2:42,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:42,48 48 48 49 51 48 50 51 55,287
30,8/18/21 2:41,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:40,48 48 48 49 51 48 51 49 55,273
70,8/18/21 2:40,48 48 48 49 51 48 51 52 49,280
14,8/18/21 2:36,48 48 48 49 51 48 51 50 56,289
14,8/18/21 2:35,48 48 48 49 51 48 50 53 54,277
14,8/18/21 2:32,48 48 48 49 51 48 50 51 55,287
70,8/18/21 2:29,48 48 48 49 51 48 50 53 54,277
70,8/18/21 2:28,48 48 48 49 51 48 50 54 49,297
70,8/18/21 2:27,48 48 48 49 51 48 50 53 51,284
70,8/18/21 2:26,48 48 48 49 51 48 51 50 56,289
12,8/18/21 2:25,48 48 48 49 51 48 50 57 48,274
70,8/18/21 2:24,48 48 48 49 51 48 50 57 50,291
30,8/18/21 2:23,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:21,48 48 48 49 51 48 50 53 54,277
12,8/18/21 2:21,48 48 48 49 51 48 51 49 55,273
12,8/18/21 2:21,48 48 48 49 51 48 51 49 55,273
12,8/18/21 2:20,48 48 48 49 51 48 51 57 50,298
14,8/18/21 2:18,48 48 48 49 51 48 51 57 50,298
70,8/18/21 2:17,48 48 48 49 51 48 51 50 56,289
14,8/18/21 2:17,48 48 48 49 51 48 50 57 48,274
30,8/18/21 2:16,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:16,48 48 48 49 51 48 50 54 49,297
30,8/18/21 2:16,48 48 48 49 51 48 51 55 50,117
30,8/18/21 2:15,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:13,48 48 48 49 51 48 51 57 50,298
12,8/18/21 2:11,48 48 48 49 51 48 51 50 56,289
30,8/18/21 2:11,48 48 48 49 51 48 51 55 50,117
30,8/18/21 2:11,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:10,48 48 48 49 51 48 50 57 48,274
14,8/18/21 2:09,48 48 48 49 51 48 51 49 55,273
70,8/18/21 2:08,48 48 48 49 51 48 51 57 50,298
70,8/18/21 2:08,48 48 48 49 51 48 51 51 57,292
30,8/18/21 2:06,48 48 48 49 51 48 51 55 50,117
70,8/18/21 2:03,48 48 48 49 51 48 50 57 48,274
70,8/18/21 2:03,48 48 48 49 51 48 50 53 51,284
30,8/18/21 2:02,48 48 48 49 51 48 51 55 50,117
30,8/18/21 2:01,48 48 48 49 51 48 51 55 50,117
30,8/18/21 2:01,48 48 48 49 51 48 51 55 50,117
30,8/18/21 1:57,48 48 48 49 51 48 51 55 50,117
30,8/18/21 1:56,48 48 48 49 51 48 51 55 50,117
30,8/18/21 1:52,48 48 48 49 51 48 51 55 50,117
30,8/18/21 1:51,48 48 48 49 48 57 57 55 53,120
30,8/18/21 1:51,48 48 48 49 51 48 51 48 51,114
30,8/18/21 1:47,48 48 48 49 48 57 57 55 53,120
70,8/18/21 1:46,48 48 48 49 51 48 50 53 54,277
70,8/18/21 1:46,48 48 48 49 51 48 50 53 54,277
70,8/18/21 1:46,48 48 48 49 51 48 51 51 57,292
30,8/18/21 1:44,48 48 48 49 51 48 51 48 51,114
30,8/18/21 1:43,48 48 48 49 51 48 51 55 50,117
30,8/18/21 1:43,48 48 48 49 51 48 51 55 50,117
10,8/18/21 1:41,48 48 48 49 51 48 50 57 50,291
3,8/18/21 1:40,48 48 48 48 55 50 56 56 48,311
30,8/18/21 1:39,48 48 48 49 51 48 51 48 51,114
10,8/18/21 1:38,48 48 48 49 51 48 50 50 48,275
30,8/18/21 1:38,48 48 48 49 51 48 51 48 51,114
30,8/18/21 1:37,48 48 48 49 51 48 51 55 50,117
14,8/18/21 1:36,48 48 48 49 51 48 51 50 56,289
12,8/18/21 1:34,48 48 48 49 51 48 51 57 50,298
30,8/18/21 1:33,48 48 48 49 51 48 51 48 51,114
30,8/18/21 1:24,48 48 48 49 51 48 51 48 51,114
70,8/18/21 1:23,48 48 48 49 51 48 50 51 55,287
70,8/18/21 1:23,48 48 48 49 51 48 51 49 55,273
30,8/18/21 1:17,48 48 48 49 51 48 51 48 51,114
70,8/18/21 1:17,48 48 48 49 51 48 51 54 54,294
14,8/18/21 1:16,48 48 48 49 51 48 50 57 48,274
70,8/18/21 1:16,48 48 48 49 51 48 51 54 54,294
70,8/18/21 1:16,48 48 48 49 51 48 50 50 48,275
70,8/18/21 1:15,48 48 48 49 51 48 50 50 57,300
70,8/18/21 1:13,48 48 48 49 51 48 50 51 55,287
70,8/18/21 1:13,48 48 48 49 51 48 51 49 55,273
14,8/18/21 1:12,48 48 48 49 51 48 51 57 50,298
70,8/18/21 1:08,48 48 48 49 51 48 50 53 54,277
30,8/18/21 1:08,48 48 48 49 48 57 57 55 53,120
70,8/18/21 1:03,48 48 48 49 51 48 50 53 54,277
30,8/18/21 1:00,48 48 48 49 51 48 51 48 51,114
30,8/18/21 0:59,48 48 48 49 51 48 51 48 51,114
30,8/18/21 0:58,48 48 48 49 51 48 51 48 51,114
14,8/18/21 0:58,48 48 48 49 51 48 50 53 54,277
70,8/18/21 0:56,48 48 48 49 51 48 51 49 55,273
70,8/18/21 0:56,48 48 48 49 51 48 50 54 49,297
3,8/18/21 0:56,48 48 48 49 51 48 50 56 56,309
70,8/18/21 0:53,48 48 48 49 51 48 51 57 50,298
70,8/18/21 0:53,48 48 48 49 51 48 50 50 48,275
70,8/18/21 0:52,48 48 48 49 51 48 51 49 57,282
70,8/18/21 0:52,48 48 48 49 51 48 50 50 57,300
70,8/18/21 0:46,48 48 48 49 51 48 51 57 50,298
6,8/18/21 0:45,48 48 48 49 51 48 50 56 56,309
70,8/18/21 0:45,48 48 48 49 51 48 50 54 49,297
70,8/18/21 0:36,48 48 48 49 51 48 51 49 57,282
70,8/18/21 0:35,48 48 48 49 51 48 51 50 56,289
12,8/18/21 0:28,48 48 48 49 51 48 51 57 50,298
70,8/18/21 0:28,48 48 48 49 51 48 50 53 54,277
70,8/18/21 0:27,48 48 48 49 51 48 50 57 48,274
70,8/18/21 0:26,48 48 48 49 51 48 51 52 49,280
70,8/18/21 0:26,48 48 48 49 51 48 50 53 54,277
71,8/18/21 0:24,48 48 48 49 51 48 50 56 56,309
70,8/18/21 0:23,48 48 48 49 51 48 51 50 56,289
70,8/18/21 0:17,48 48 48 49 51 48 50 53 50,283
11,8/18/21 0:16,48 48 48 49 51 48 50 50 57,300
7,8/18/21 0:15,48 48 48 49 51 48 51 55 50,117
70,8/18/21 0:15,48 48 48 49 51 48 50 57 48,274
70,8/18/21 0:10,48 48 48 49 51 48 50 57 50,291
6,8/18/21 0:09,48 48 48 48 55 50 56 56 48,311
70,8/18/21 0:06,48 48 48 49 51 48 51 52 49,280
70,8/18/21 0:05,48 48 48 49 51 48 50 51 55,287
70,8/18/21 0:03,48 48 48 49 51 48 51 54 54,294
70,8/17/21 23:58,48 48 48 49 51 48 51 57 50,298
70,8/17/21 23:56,48 48 48 49 51 48 51 57 50,298
70,8/17/21 23:56,48 48 48 49 51 48 50 53 54,277
70,8/17/21 23:55,48 48 48 49 51 48 50 51 55,287
70,8/17/21 23:50,48 48 48 49 51 48 50 53 54,277
70,8/17/21 23:50,48 48 48 49 51 48 50 53 54,277
70,8/17/21 23:49,48 48 48 49 51 48 50 53 54,277
70,8/17/21 23:46,48 48 48 49 51 48 50 53 50,283
70,8/17/21 23:45,48 48 48 49 51 48 50 54 49,297
70,8/17/21 23:45,48 48 48 49 51 48 51 57 50,298
70,8/17/21 23:44,48 48 48 49 51 48 51 49 57,282
12,8/17/21 23:43,48 48 48 49 51 48 50 51 55,287
70,8/17/21 23:42,48 48 48 49 51 48 51 54 54,294
70,8/17/21 23:41,48 48 48 49 51 48 50 57 50,291
70,8/17/21 23:40,48 48 48 49 51 48 51 49 55,273
12,8/17/21 23:40,48 48 48 49 51 48 50 51 55,287
70,8/17/21 23:39,48 48 48 49 51 48 51 57 50,298
12,8/17/21 23:38,48 48 48 49 51 48 50 51 55,287
6,8/17/21 23:38,48 48 48 49 51 48 50 55 50,307
70,8/17/21 23:38,48 48 48 49 51 48 50 53 51,284
70,8/17/21 23:37,48 48 48 49 51 48 50 54 49,297
70,8/17/21 23:36,48 48 48 49 51 48 51 51 57,292
12,8/17/21 23:36,48 48 48 49 51 48 50 53 54,277
14,8/17/21 23:32,48 48 48 49 51 48 50 57 48,274
70,8/17/21 23:32,48 48 48 49 51 48 51 49 57,282
14,8/17/21 23:32,48 48 48 49 51 48 50 57 48,274
70,8/17/21 23:29,48 48 48 49 51 48 50 50 57,300
10,8/17/21 23:27,48 48 48 49 51 48 50 53 54,277
10,8/17/21 23:26,48 48 48 49 51 48 50 53 54,277
14,8/17/21 23:22,48 48 48 49 51 48 51 57 50,298
70,8/17/21 23:22,48 48 48 49 51 48 51 49 55,273
70,8/17/21 23:21,48 48 48 49 51 48 50 53 54,277
14,8/17/21 23:20,48 48 48 49 51 48 51 57 50,298
14,8/17/21 23:20,48 48 48 49 51 48 51 57 50,298
14,8/17/21 23:20,48 48 48 49 51 48 51 52 49,280
14,8/17/21 23:20,48 48 48 49 51 48 51 52 49,280
14,8/17/21 23:19,48 48 48 49 51 48 51 52 49,280
12,8/17/21 23:18,48 48 48 49 51 48 50 54 49,297
3,8/17/21 23:17,48 48 48 48 55 50 56 56 48,311
70,8/17/21 23:17,48 48 48 49 51 48 50 53 51,284
6,8/17/21 23:15,48 48 48 49 51 48 50 55 50,307
70,8/17/21 23:14,48 48 48 49 51 48 50 53 54,277
70,8/17/21 23:11,48 48 48 49 51 48 50 50 57,300
70,8/17/21 23:11,48 48 48 49 51 48 51 51 57,292
70,8/17/21 23:05,48 48 48 49 51 48 51 57 50,298
6,8/17/21 23:04,48 48 48 49 51 48 50 55 50,307
6,8/17/21 23:04,48 48 48 49 51 48 50 55 50,307
70,8/17/21 23:03,48 48 48 49 51 48 50 51 55,287
3,8/17/21 23:02,48 48 48 49 51 48 50 56 56,309
12,8/17/21 23:00,48 48 48 49 51 48 50 54 49,297
12,8/17/21 22:59,48 48 48 49 51 48 50 54 49,297
3,8/17/21 22:59,48 48 48 49 51 48 50 56 56,309
70,8/17/21 22:57,48 48 48 49 51 48 51 57 50,298
2,8/17/21 22:53,48 48 48 49 51 48 51 55 50,117
70,8/17/21 22:53,48 48 48 49 51 48 50 51 55,287
2,8/17/21 22:52,48 48 48 49 51 48 51 55 50,117
70,8/17/21 22:51,48 48 48 49 51 48 50 57 48,274
70,8/17/21 22:50,48 48 48 49 51 48 50 50 48,275
12,8/17/21 22:47,48 48 48 49 51 48 50 53 54,277
70,8/17/21 22:46,48 48 48 49 51 48 51 54 54,294
3,8/17/21 22:45,48 48 48 49 51 48 50 56 56,309
12,8/17/21 22:40,48 48 48 49 51 48 51 51 57,292
70,8/17/21 22:38,48 48 48 49 51 48 50 57 48,274
12,8/17/21 22:36,48 48 48 49 51 48 51 51 57,292
6,8/17/21 22:36,48 48 48 49 51 48 50 55 50,307
70,8/17/21 22:31,48 48 48 49 51 48 51 50 56,289
70,8/17/21 22:31,48 48 48 49 51 48 50 50 48,275
70,8/17/21 22:30,48 48 48 49 51 48 50 53 54,277
70,8/17/21 22:28,48 48 48 49 51 48 50 54 49,297
30,8/17/21 22:24,48 48 48 49 48 57 57 55 53,120
70,8/17/21 22:22,48 48 48 49 51 48 51 54 54,294
71,8/17/21 22:20,48 48 48 48 55 50 56 56 48,311
71,8/17/21 22:20,48 48 48 48 55 50 56 56 48,311
70,8/17/21 22:20,48 48 48 49 51 48 50 53 54,277
12,8/17/21 22:18,48 48 48 49 51 48 50 57 48,274
11,8/17/21 22:18,48 48 48 49 51 48 51 57 50,298
12,8/17/21 22:17,48 48 48 49 51 48 50 57 48,274
12,8/17/21 22:15,48 48 48 49 51 48 51 49 57,282
70,8/17/21 22:13,48 48 48 49 51 48 51 50 56,289
12,8/17/21 22:13,48 48 48 49 51 48 51 49 57,282
30,8/17/21 22:13,48 48 48 49 51 48 51 48 51,114
3,8/17/21 22:12,48 48 48 48 55 50 56 56 48,311
70,8/17/21 22:12,48 48 48 49 51 48 51 57 50,298
14,8/17/21 22:11,48 48 48 49 51 48 50 57 48,274
70,8/17/21 22:11,48 48 48 49 51 48 50 54 49,297
30,8/17/21 22:10,48 48 48 49 51 48 51 48 51,114
70,8/17/21 22:04,48 48 48 49 51 48 51 57 50,298
6,8/17/21 22:02,48 48 48 48 55 50 56 56 48,311
14,8/17/21 21:57,48 48 48 49 51 48 51 49 55,273
71,8/17/21 21:55,48 48 48 49 51 48 50 56 56,309
10,8/17/21 21:54,48 48 48 49 51 48 51 51 57,292
70,8/17/21 21:50,48 48 48 49 51 48 50 53 50,283
14,8/17/21 21:49,48 48 48 49 51 48 51 49 55,273
70,8/17/21 21:48,48 48 48 49 51 48 51 52 49,280
14,8/17/21 21:46,48 48 48 49 51 48 51 57 50,298
70,8/17/21 21:43,48 48 48 49 51 48 50 53 51,284
70,8/17/21 21:38,48 48 48 49 51 48 51 49 57,282
70,8/17/21 21:37,48 48 48 49 51 48 50 57 50,291
5,8/17/21 21:33,48 48 48 49 51 48 50 55 50,307
70,8/17/21 21:32,48 48 48 49 51 48 51 57 50,298
30,8/17/21 21:31,48 48 48 49 51 48 51 48 51,114
11,8/17/21 21:30,48 48 48 49 51 48 50 53 54,277
11,8/17/21 21:30,48 48 48 49 51 48 50 53 54,277
70,8/17/21 21:28,48 48 48 49 51 48 51 57 50,298
70,8/17/21 21:27,48 48 48 49 51 48 50 53 54,277
30,8/17/21 21:25,48 48 48 49 51 48 51 48 51,114
30,8/17/21 21:25,48 48 48 49 51 48 51 48 51,114
30,8/17/21 21:25,48 48 48 49 51 48 51 48 51,114
30,8/17/21 21:24,48 48 48 49 51 48 51 48 51,114
30,8/17/21 21:24,48 48 48 49 51 48 51 48 51,114
30,8/17/21 21:23,48 48 48 49 51 48 51 48 51,114
30,8/17/21 21:23,48 48 48 49 51 48 51 48 51,114
70,8/17/21 21:23,48 48 48 49 51 48 50 53 50,283
70,8/17/21 21:22,48 48 48 49 51 48 51 52 49,280
30,8/17/21 21:22,48 48 48 49 51 48 51 48 51,114
70,8/17/21 21:21,48 48 48 49 51 48 50 53 51,284
70,8/17/21 21:21,48 48 48 49 51 48 50 53 51,284
70,8/17/21 21:20,48 48 48 49 51 48 51 49 55,273
70,8/17/21 21:17,48 48 48 49 51 48 50 53 54,277
12,8/17/21 21:16,48 48 48 49 51 48 50 57 48,274
70,8/17/21 21:16,48 48 48 49 51 48 51 49 57,282
70,8/17/21 21:16,48 48 48 49 51 48 50 53 51,284
70,8/17/21 21:15,48 48 48 49 51 48 50 50 57,300
6,8/17/21 21:14,48 48 48 49 51 48 50 55 50,307
70,8/17/21 21:13,48 48 48 49 51 48 51 51 57,292
70,8/17/21 21:13,48 48 48 49 51 48 51 51 57,292
70,8/17/21 21:13,48 48 48 49 51 48 51 51 57,292
71,8/17/21 21:12,48 48 48 49 51 48 50 56 56,309
70,8/17/21 21:11,48 48 48 49 51 48 50 57 50,291
70,8/17/21 21:09,48 48 48 49 51 48 50 51 55,287
70,8/17/21 21:06,48 48 48 49 51 48 51 57 50,298
70,8/17/21 21:03,48 48 48 49 51 48 50 51 55,287
70,8/17/21 21:03,48 48 48 49 51 48 50 51 55,287
70,8/17/21 21:02,48 48 48 49 51 48 51 57 50,298
70,8/17/21 20:59,48 48 48 49 51 48 50 50 48,275
